MacroPlot Purpose,MacroPlot UTM X,MacroPlot UTM Y,MacroPlot UTM Zone,MacroPlot Name,Monitoring Status,Date,Index,Transect,Slope,LogNum,Dia,DecayCl,CWDFuConSt,Comment,UV1,UV2,UV3,NumTran,TranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,12,2,8,,3.9,3,LARO,,, Sound, fuel2_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,13,2,8,,3.5,3,LARO,,, Sound, fuel2_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,14,3,7,,3.1,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,15,3,7,,4.9,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,16,3,7,,8.4,4,LARO,,, Rotten, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,17,3,7,,4.8,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,18,3,7,,4,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,19,3,7,,4.3,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,20,3,7,,6.3,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,21,3,7,,4.2,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,22,3,7,,8.4,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,23,4,4,,3.2,3,LARO,,, Sound, fuel4_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,24,4,4,,6.4,3,LARO,,, Sound, fuel4_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,25,4,4,,3.3,4,LARO,,, Rotten, fuel4_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,26,4,4,,6.3,3,LARO,,, Sound, fuel4_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,,,,,,,,,,,,4,100.0000002,,,,,,,TRUE
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,1,1,5,,13.6,3,LARO,,, Sound, fuel1_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,2,1,5,,7.9,3,LARO,,, Sound, fuel1_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,3,1,5,,3.3,3,LARO,,, Sound, fuel1_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,4,1,5,,4.8,3,LARO,,, Sound, fuel1_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,5,2,8,,3.3,3,LARO,,, Sound, fuel2_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,6,2,8,,4.7,3,LARO,,, Sound, fuel2_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,7,2,8,,3.6,4,LARO,,, Rotten, fuel2_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,8,2,8,,5.2,3,LARO,,, Sound, fuel2_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,9,2,8,,4.3,3,LARO,,, Sound, fuel2_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,10,2,8,,5.4,3,LARO,,, Sound, fuel2_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,11,2,8,,3.8,3,LARO,,, Sound, fuel2_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,12,2,8,,4.5,3,LARO,,, Sound, fuel2_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,13,2,8,,3.6,3,LARO,,, Sound, fuel2_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,14,2,8,,3.8,3,LARO,,, Sound, fuel2_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,15,2,8,,6.4,3,LARO,,, Sound, fuel2_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,16,3,7,,4.4,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,17,3,7,,8.7,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,18,3,7,,3.2,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,19,3,7,,4.4,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,20,3,7,,7.2,4,LARO,,, Rotten, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,21,3,7,,3.2,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,22,3,7,,4.3,4,LARO,,, Rotten, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,23,3,7,,4.2,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,24,3,7,,7.1,3,LARO,,, Sound, fuel3_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,25,4,4,,3.8,4,LARO,,, Rotten, fuel4_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,26,4,4,,3.2,3,LARO,,, Sound, fuel4_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,27,4,4,,6.3,3,LARO,,, Sound, fuel4_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,28,4,4,,7.2,3,LARO,,, Sound, fuel4_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,29,4,4,,4.8,3,LARO,,, Sound, fuel4_fuel,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,,,,,,,,,,,,4,100,,,,,,,TRUE
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483648,1,5,,10,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483647,1,5,,13.7,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483646,1,5,,4,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483645,1,5,,3.9,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483644,1,5,,7.5,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483643,1,5,,5.3,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483642,3,7,,14.1,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483641,3,7,,9.4,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483640,3,7,,11.2,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483639,3,7,,13,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483638,3,7,,3.2,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483637,3,7,,11,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483636,3,7,,6.4,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483635,3,7,,6.9,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483634,4,4,,3.7,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483633,4,4,,3.1,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483632,1,5,,4.2,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,,,,,,,,,,,,4,100.0000002,MJ.CS,MJ.CS,,,,,TRUE
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483648,1,5,,13.2,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483647,1,5,,6.8,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483646,1,5,,3.7,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483645,1,5,,9.5,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483644,1,5,,9.6,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483643,1,5,,6.8,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483642,2,8,,4.2,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483641,3,7,,20.2,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483640,3,7,,10.1,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483639,3,7,,10.4,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483638,3,7,,13.5,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483637,3,7,,11.7,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483636,4,4,,6.4,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483635,4,4,,3.1,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483634,4,4,,5.8,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,,,,,,,,,,,,4,100.0000002,jb,jb,,,,,TRUE
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483648,1,5,,7.3,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483647,1,5,,3.7,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483646,1,5,,3.6,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483645,1,5,,14.4,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483644,1,5,,4,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483643,1,5,,9.4,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483642,1,5,,4.1,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483641,2,8,,3.5,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483640,3,7,,15.3,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483639,3,7,,9.4,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483638,3,7,,10.3,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483637,3,7,,3.1,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483636,3,7,,12.2,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483635,3,7,,3.1,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483634,3,7,,12.1,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483633,4,4,,5.4,3,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483632,4,4,,3.1,4,LARO,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483631,4,4,,5.1,4,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,,,,,,,,,,,,4,100,LGG; AC,LGG,,,,,TRUE
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,-2147483648,1,6,,6.4,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,-2147483647,1,6,,3.6,4,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,-2147483646,1,6,,3.8,4,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,-2147483645,2,3,,7.9,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,-2147483644,2,3,,6.3,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,-2147483643,3,3,,7.4,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,-2147483642,3,3,,6.5,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,-2147483641,4,12,,3.6,4,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,,,,,,,,,,,,4,100,JB; HI,JB; HI,,,,,TRUE
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483648,1,6,,4.4,4,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483647,1,6,,3.2,4,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483646,1,6,,8.2,4,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483645,2,3,,3.5,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483644,2,3,,4.9,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483643,2,3,,4.6,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483642,2,3,,8.4,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483641,2,3,,7.1,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483640,3,3,,7.8,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483639,3,3,,6.4,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483638,4,12,,3.2,4,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,,,,,,,,,,,,4,100,JB; HI,JB; HI,,,,,TRUE
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483648,1,6,,4.4,4,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483647,1,6,,3.2,4,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483646,1,6,,8.2,4,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483645,2,3,,3.5,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483644,2,3,,4.9,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483643,2,3,,4.6,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483642,2,3,,8.4,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483641,2,3,,7.1,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483640,3,3,,7.8,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483639,3,3,,6.4,3,LARO,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483638,4,12,,3.2,4,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,,,,,,,,,,,,4,100,CD; AC,LGG,,,,,TRUE
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483648,1,10,,3.2,3,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483647,1,10,,12.5,3,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483646,1,10,,4.6,3,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483645,1,10,,12.5,4,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483644,2,8,,11.4,3,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483643,3,22,,7.1,3,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483642,3,22,,13.5,4,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483641,4,10,,14,3,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,,,,,,,,,,,,4,100,aj;ch,aj;ch,,,,,TRUE
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483648,1,10,,3,3,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483647,1,10,,14,4,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483646,1,10,,11,1,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483645,1,10,,4.7,2,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483644,2,8,,11.3,1,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483643,3,22,,7.6,1,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483642,4,10,,13.6,1,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,,,,,,,,,,,,4,100,aj;ch,aj;ch,,,,,TRUE
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483648,1,10,,3,3,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483647,1,10,,14,4,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483646,1,10,,11,1,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483645,1,10,,4.7,2,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483644,2,8,,11.3,1,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483643,3,22,,7.6,1,LARO,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483642,4,10,,13.6,1,LARO,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,,,,,,,,,,,,1,6,6,12,,,,,TRUE
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483648,2,7,,3.1,3,LARO,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483647,4,13,,4.8,3,LARO,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483646,4,13,,3.2,4,LARO,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483645,4,13,,4.5,4,LARO,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483644,4,13,,5.2,4,LARO,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Post,6/28/2018 10:49,,,,,,,,,,,,4,100,jb;hi;ch;cd;aj,ch,,,,,TRUE
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Post,6/28/2018 10:49,-2147483648,2,7,,3.1,3,LARO,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Post,6/28/2018 10:49,-2147483647,4,13,,5.6,4,LARO,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Post,6/28/2018 10:49,-2147483646,4,13,,6.3,3,LARO,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Year02,6/28/2018 10:55,,,,,,,,,,,,1,6,jb; ch,jb,,,,,TRUE
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Year02,6/28/2018 10:55,-2147483648,2,7,,3.1,3,LARO,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Year02,6/28/2018 10:55,-2147483647,4,13,,5.6,4,LARO,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Year02,6/28/2018 10:55,-2147483646,4,13,,6.3,3,LARO,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,00PRE,5/22/2015 8:12,,,,,,,,,,,,4,100,JRZ LGG,JRZ LGG,,,,,TRUE
Ricky North ,5378533,416692,11U,FPIPO1D10-48,00PRE,5/22/2015 8:12,-2147483648,2,2,,7.5,1,LARO,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,00PRE,5/22/2015 8:12,-2147483647,2,2,,3.9,1,LARO,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,00PRE,5/22/2015 8:12,-2147483646,2,2,,4.2,1,LARO,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,00PRE,5/22/2015 8:12,-2147483645,2,2,,3.2,1,LARO,,,,,,,,,,,,,
